Taxon,Longitude,Latitude,Country,ADM1_NAME,ADM2_NAME
coffee,-51.06249328000,-23.85416478000,Brazil,Parana,Tamarana
coffee,-50.72915992000,-23.68749811000,Brazil,Parana,Sao Jeronimo Da Serra
coffee,-50.68749326000,-23.68749811000,Brazil,Parana,Sao Jeronimo Da Serra
coffee,-50.60415992000,-23.68749811000,Brazil,Parana,Sao Jeronimo Da Serra
coffee,-51.43749329000,-23.52083143000,Brazil,Parana,Apucarana
coffee,-46.64582638000,-22.81249806000,Brazil,Sao Paulo,Tuiuti
coffee,-46.64582638000,-22.72916472000,Brazil,Sao Paulo,Monte Alegre Do Sul
coffee,-46.39582637000,-22.68749805000,Brazil,Minas Gerais,Toledo
coffee,-46.52082637000,-22.47916471000,Brazil,Minas Gerais,Monte Siao
coffee,-45.93749301000,-22.43749804000,Brazil,Minas Gerais,Estiva
coffee,-45.93749301000,-22.27083137000,Brazil,Minas Gerais,Pouso Alegre
coffee,-45.72915966000,-22.27083137000,Brazil,Minas Gerais,Santa Rita Do Sapucai
coffee,-46.22915969000,-22.22916470000,Brazil,Minas Gerais,Borda Da Mata
coffee,-45.97915968000,-22.22916470000,Brazil,Minas Gerais,Pouso Alegre
coffee,-45.64582633000,-22.22916470000,Brazil,Minas Gerais,Santa Rita Do Sapucai
coffee,-45.89582634000,-22.18749803000,Brazil,Minas Gerais,Pouso Alegre
coffee,-45.77082633000,-22.18749803000,Brazil,Minas Gerais,Sao Sebastiao Da Bela Vista
coffee,-45.52082632000,-22.18749803000,Brazil,Minas Gerais,Natercia
coffee,-46.52082637000,-22.14583136000,Brazil,Minas Gerais,Andradas
coffee,-46.77082638000,-22.10416469000,Brazil,Sao Paulo,Espirito Santo Do Pinhal
coffee,-46.64582638000,-22.06249802000,Brazil,Minas Gerais,Andradas
coffee,-45.89582634000,-22.06249802000,Brazil,Minas Gerais,Silvianopolis
coffee,-45.89582634000,-22.02083135000,Brazil,Minas Gerais,Silvianopolis
coffee,-45.93749301000,-21.97916468000,Brazil,Minas Gerais,Sao Joao Da Mata
coffee,-45.64582633000,-21.97916468000,Brazil,Minas Gerais,Sao Goncalo Do Sapucai
coffee,-45.64582633000,-21.93749801000,Brazil,Minas Gerais,Sao Goncalo Do Sapucai
coffee,-46.35415970000,-21.89583135000,Brazil,Minas Gerais,Caldas
coffee,-45.68749300000,-21.89583135000,Brazil,Minas Gerais,Sao Goncalo Do Sapucai
coffee,-46.68749305000,-21.77083134000,Brazil,Sao Paulo,Sao Sebastiao Da Grama
coffee,-46.43749303000,-21.77083134000,Brazil,Minas Gerais,Pocos De Caldas
coffee,-46.39582637000,-21.77083134000,Brazil,Minas Gerais,Caldas
coffee,-46.72915972000,-21.72916467000,Brazil,Sao Paulo,Sao Sebastiao Da Grama
coffee,-46.85415972000,-21.68749800000,Brazil,Sao Paulo,Sao Jose Do Rio Pardo
coffee,-46.60415971000,-21.68749800000,Brazil,Minas Gerais,Pocos De Caldas
coffee,-45.43749298000,-21.68749800000,Brazil,Minas Gerais,Monsenhor Paulo
coffee,-46.43749303000,-21.64583133000,Brazil,Minas Gerais,Botelhos
coffee,-45.47915965000,-21.64583133000,Brazil,Minas Gerais,Eloi Mendes
coffee,-45.39582631000,-21.60416466000,Brazil,Minas Gerais,Varginha
coffee,-44.22915959000,-21.60416466000,Brazil,Minas Gerais,Andrelandia
coffee,-46.39582637000,-21.56249800000,Brazil,Minas Gerais,Cabo Verde
coffee,-46.18749302000,-21.56249800000,Brazil,Minas Gerais,Serrania
coffee,-45.72915966000,-21.56249800000,Brazil,Minas Gerais,Paraguacu
coffee,-45.39582631000,-21.56249800000,Brazil,Minas Gerais,Varginha
coffee,-46.47915970000,-21.52083133000,Brazil,Minas Gerais,Cabo Verde
coffee,-45.97915968000,-21.52083133000,Brazil,Minas Gerais,Alfenas
coffee,-45.43749298000,-21.52083133000,Brazil,Minas Gerais,Varginha
coffee,-45.27082631000,-21.52083133000,Brazil,Minas Gerais,Carmo Da Cachoeira
coffee,-46.39582637000,-21.47916466000,Brazil,Minas Gerais,Cabo Verde
coffee,-45.97915968000,-21.47916466000,Brazil,Minas Gerais,Alfenas
coffee,-45.93749301000,-21.47916466000,Brazil,Minas Gerais,Alfenas
coffee,-45.27082631000,-21.47916466000,Brazil,Minas Gerais,Carmo Da Cachoeira
coffee,-45.97915968000,-21.43749799000,Brazil,Minas Gerais,Alfenas
coffee,-45.60415966000,-21.43749799000,Brazil,Minas Gerais,Tres Pontas
coffee,-45.72915966000,-21.39583132000,Brazil,Minas Gerais,Campos Gerais
coffee,-44.22915959000,-21.39583132000,Brazil,Minas Gerais,Madre De Deus De Minas
coffee,-46.77082638000,-21.35416465000,Brazil,Minas Gerais,Guaranesia
coffee,-46.31249303000,-21.35416465000,Brazil,Minas Gerais,Monte Belo
coffee,-46.14582635000,-21.35416465000,Brazil,Minas Gerais,Areado
coffee,-45.64582633000,-21.35416465000,Brazil,Minas Gerais,Tres Pontas
coffee,-45.52082632000,-21.35416465000,Brazil,Minas Gerais,Tres Pontas
coffee,-45.47915965000,-21.35416465000,Brazil,Minas Gerais,Tres Pontas
coffee,-44.27082625000,-21.35416465000,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-46.35415970000,-21.31249798000,Brazil,Minas Gerais,Monte Belo
coffee,-45.72915966000,-21.31249798000,Brazil,Minas Gerais,Campos Gerais
coffee,-44.18749292000,-21.31249798000,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-44.06249291000,-21.31249798000,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-45.81249300000,-21.27083131000,Brazil,Minas Gerais,Campos Gerais
coffee,-45.77082633000,-21.27083131000,Brazil,Minas Gerais,Campos Gerais
coffee,-45.22915964000,-21.27083131000,Brazil,Minas Gerais,Nepomuceno
coffee,-44.22915959000,-21.27083131000,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-44.14582625000,-21.27083131000,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-47.06249307000,-21.22916464000,Brazil,Minas Gerais,Monte Santo De Minas
coffee,-46.27082636000,-21.22916464000,Brazil,Minas Gerais,Alterosa
coffee,-45.72915966000,-21.22916464000,Brazil,Minas Gerais,Campos Gerais
coffee,-44.22915959000,-21.22916464000,Brazil,Minas Gerais,Sao Joao Del Rei
coffee,-47.27082641000,-21.18749798000,Brazil,Sao Paulo,Cajuru
coffee,-46.22915969000,-21.18749798000,Brazil,Minas Gerais,Alterosa
coffee,-45.68749300000,-21.18749798000,Brazil,Minas Gerais,Campos Gerais
coffee,-45.52082632000,-21.18749798000,Brazil,Minas Gerais,Coqueiral
coffee,-47.18749307000,-21.14583131000,Brazil,Sao Paulo,Santo Antonio Da Alegria
coffee,-46.97915973000,-21.14583131000,Brazil,Minas Gerais,Monte Santo De Minas
coffee,-45.77082633000,-21.14583131000,Brazil,Minas Gerais,Campo Do Meio
coffee,-43.60415955000,-21.14583131000,Brazil,Minas Gerais,Desterro Do Melo
coffee,-43.56249288000,-21.14583131000,Brazil,Minas Gerais,Desterro Do Melo
coffee,-47.14582640000,-21.10416464000,Brazil,Sao Paulo,Santo Antonio Da Alegria
coffee,-45.68749300000,-21.10416464000,Brazil,Minas Gerais,Boa Esperanca
coffee,-43.85415957000,-21.10416464000,Brazil,Minas Gerais,Ressaquinha
coffee,-43.31249287000,-21.10416464000,Brazil,Minas Gerais,Merces
coffee,-47.22915974000,-21.06249797000,Brazil,Sao Paulo,Santo Antonio Da Alegria
coffee,-46.60415971000,-21.06249797000,Brazil,Minas Gerais,Sao Pedro Da Uniao
coffee,-46.27082636000,-21.06249797000,Brazil,Minas Gerais,Conceicao Da Aparecida
coffee,-46.89582639000,-21.02083130000,Brazil,Minas Gerais,Sao Sebastiao Do Paraiso
coffee,-46.60415971000,-21.02083130000,Brazil,Minas Gerais,Bom Jesus Da Penha
coffee,-46.52082637000,-21.02083130000,Brazil,Minas Gerais,Bom Jesus Da Penha
coffee,-45.93749301000,-21.02083130000,Brazil,Minas Gerais,Carmo Do Rio Claro
coffee,-46.39582637000,-20.97916463000,Brazil,Minas Gerais,Alpinopolis
coffee,-45.18749297000,-20.97916463000,Brazil,Minas Gerais,Campo Belo
coffee,-47.56249309000,-20.93749796000,Brazil,Sao Paulo,Batatais
coffee,-46.97915973000,-20.93749796000,Brazil,Minas Gerais,Sao Sebastiao Do Paraiso
coffee,-46.22915969000,-20.93749796000,Brazil,Minas Gerais,Carmo Do Rio Claro
coffee,-42.93749285000,-20.93749796000,Brazil,Minas Gerais,Visconde Do Rio Branco
coffee,-45.52082632000,-20.89583129000,Brazil,Minas Gerais,Cristais
coffee,-42.43749283000,-20.89583129000,Brazil,Minas Gerais,Miradouro
coffee,-47.68749310000,-20.85416463000,Brazil,Sao Paulo,Batatais
coffee,-46.85415972000,-20.85416463000,Brazil,Minas Gerais,Pratapolis
coffee,-46.52082637000,-20.85416463000,Brazil,Minas Gerais,Passos
coffee,-45.43749298000,-20.85416463000,Brazil,Minas Gerais,Cristais
coffee,-46.47915970000,-20.77083129000,Brazil,Minas Gerais,Passos
coffee,-46.10415968000,-20.77083129000,Brazil,Minas Gerais,Guape
coffee,-45.77082633000,-20.77083129000,Brazil,Minas Gerais,Guape
coffee,-45.02082629000,-20.77083129000,Brazil,Minas Gerais,Sao Francisco De Paula
coffee,-46.47915970000,-20.72916462000,Brazil,Minas Gerais,Passos
coffee,-46.31249303000,-20.68749795000,Brazil,Minas Gerais,Sao Jose Da Barra
coffee,-46.06249301000,-20.68749795000,Brazil,Minas Gerais,Capitolio
coffee,-43.77082623000,-20.68749795000,Brazil,Minas Gerais,Conselheiro Lafaiete
coffee,-41.77082612000,-20.68749795000,Brazil,Espirito Santo,Guacui
coffee,-46.31249303000,-20.64583128000,Brazil,Minas Gerais,Sao Joao Batista Do Gloria
coffee,-46.27082636000,-20.64583128000,Brazil,Minas Gerais,Capitolio
coffee,-46.14582635000,-20.64583128000,Brazil,Minas Gerais,Capitolio
coffee,-45.68749300000,-20.64583128000,Brazil,Minas Gerais,Formiga
coffee,-47.56249309000,-20.60416461000,Brazil,Sao Paulo,Sao Jose Da Bela Vista
coffee,-47.47915976000,-20.60416461000,Brazil,Sao Paulo,Restinga
coffee,-46.39582637000,-20.60416461000,Brazil,Minas Gerais,Sao Joao Batista Do Gloria
coffee,-46.10415968000,-20.60416461000,Brazil,Minas Gerais,Capitolio
coffee,-45.85415967000,-20.60416461000,Brazil,Minas Gerais,Pimenta
coffee,-45.43749298000,-20.60416461000,Brazil,Minas Gerais,Formiga
coffee,-47.02082640000,-20.56249794000,Brazil,Minas Gerais,Cassia
coffee,-46.22915969000,-20.56249794000,Brazil,Minas Gerais,Capitolio
coffee,-46.14582635000,-20.56249794000,Brazil,Minas Gerais,Piui
coffee,-44.97915962000,-20.56249794000,Brazil,Minas Gerais,Carmo Da Mata
coffee,-43.56249288000,-20.56249794000,Brazil,Minas Gerais,Ouro Preto
coffee,-43.27082620000,-20.56249794000,Brazil,Minas Gerais,Piranga
coffee,-41.85415946000,-20.56249794000,Brazil,Minas Gerais,Espera Feliz
coffee,32.64584442000,-20.56249794000,Mozambique,Manica,Mossurize
coffee,-47.47915976000,-20.52083127000,Brazil,Sao Paulo,Franca
coffee,-47.22915974000,-20.52083127000,Brazil,Sao Paulo,Franca
coffee,-46.35415970000,-20.52083127000,Brazil,Minas Gerais,Vargem Bonita
coffee,-46.02082635000,-20.52083127000,Brazil,Minas Gerais,Piui
coffee,-45.97915968000,-20.52083127000,Brazil,Minas Gerais,Piui
coffee,-42.18749281000,-20.52083127000,Brazil,Minas Gerais,Orizania
coffee,-47.52082642000,-20.47916461000,Brazil,Sao Paulo,Ribeirao Corrente
coffee,-47.31249308000,-20.47916461000,Brazil,Sao Paulo,Franca
coffee,-45.52082632000,-20.47916461000,Brazil,Minas Gerais,Corrego Fundo
coffee,-45.35415964000,-20.47916461000,Brazil,Minas Gerais,Formiga
coffee,-45.31249298000,-20.47916461000,Brazil,Minas Gerais,Formiga
coffee,32.47917775000,-20.47916461000,Zimbabwe,Manicaland,Chipinge
coffee,-47.60415976000,-20.43749794000,Brazil,Sao Paulo,Ribeirao Corrente
coffee,-47.02082640000,-20.43749794000,Brazil,Minas Gerais,Ibiraci
coffee,-46.47915970000,-20.43749794000,Brazil,Minas Gerais,Delfinopolis
coffee,-45.89582634000,-20.43749794000,Brazil,Minas Gerais,Piui
coffee,-42.14582614000,-20.39583127000,Brazil,Minas Gerais,Sao Joao Do Manhuacu
coffee,-42.10415947000,-20.39583127000,Brazil,Minas Gerais,Luisburgo
coffee,32.64584442000,-20.39583127000,Zimbabwe,Manicaland,Chipinge
coffee,32.72917776000,-20.39583127000,Zimbabwe,Manicaland,Chipinge
coffee,-47.18749307000,-20.35416460000,Brazil,Minas Gerais,Ibiraci
coffee,-45.47915965000,-20.35416460000,Brazil,Minas Gerais,Formiga
coffee,-42.22915948000,-20.35416460000,Brazil,Minas Gerais,Santa Margarida
coffee,-42.10415947000,-20.35416460000,Brazil,Minas Gerais,Sao Joao Do Manhuacu
coffee,-42.22915948000,-20.31249793000,Brazil,Minas Gerais,Matipo
coffee,-41.68749279000,-20.31249793000,Brazil,Espirito Santo,Irupi
coffee,32.56251109000,-20.31249793000,Zimbabwe,Manicaland,Chipinge
coffee,32.68751109000,-20.31249793000,Zimbabwe,Manicaland,Chipinge
coffee,32.77084443000,-20.31249793000,Zimbabwe,Manicaland,Chipinge
coffee,32.85417777000,-20.31249793000,Mozambique,Manica,Mossurize
coffee,-46.64582638000,-20.27083126000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-42.22915948000,-20.27083126000,Brazil,Minas Gerais,Caputira
coffee,-42.18749281000,-20.27083126000,Brazil,Minas Gerais,Manhuacu
coffee,32.56251109000,-20.27083126000,Zimbabwe,Manicaland,Chipinge
coffee,32.60417776000,-20.27083126000,Zimbabwe,Manicaland,Chipinge
coffee,32.64584442000,-20.27083126000,Zimbabwe,Manicaland,Chipinge
coffee,32.77084443000,-20.27083126000,Zimbabwe,Manicaland,Chipinge
coffee,-47.64582643000,-20.22916459000,Brazil,Sao Paulo,Buritizal
coffee,-47.47915976000,-20.22916459000,Brazil,Sao Paulo,Pedregulho
coffee,-46.35415970000,-20.22916459000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-45.22915964000,-20.22916459000,Brazil,Minas Gerais,Pedra Do Indaia
coffee,32.77084443000,-20.22916459000,Zimbabwe,Manicaland,Chipinge
coffee,32.85417777000,-20.22916459000,Mozambique,Manica,Mossurize
coffee,-47.39582642000,-20.18749792000,Brazil,Sao Paulo,Pedregulho
coffee,-46.93749306000,-20.18749792000,Brazil,Minas Gerais,Delfinopolis
coffee,-46.18749302000,-20.18749792000,Brazil,Minas Gerais,Bambui
coffee,-45.14582630000,-20.18749792000,Brazil,Minas Gerais,Sao Sebastiao Do Oeste
coffee,-45.02082629000,-20.18749792000,Brazil,Minas Gerais,Sao Sebastiao Do Oeste
coffee,32.68751109000,-20.18749792000,Zimbabwe,Manicaland,Chipinge
coffee,32.72917776000,-20.18749792000,Zimbabwe,Manicaland,Chipinge
coffee,32.81251110000,-20.18749792000,Zimbabwe,Manicaland,Chipinge
coffee,32.77084443000,-20.14583126000,Zimbabwe,Manicaland,Chipinge
coffee,32.81251110000,-20.14583126000,Zimbabwe,Manicaland,Chipinge
coffee,32.89584444000,-20.14583126000,Mozambique,Manica,Mossurize
coffee,-46.47915970000,-20.14583125000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-42.06249281000,-20.14583125000,Brazil,Minas Gerais,Simonesia
coffee,-40.97915942000,-20.14583125000,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,-40.85415941000,-20.14583125000,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,-46.85415972000,-20.10416459000,Brazil,Minas Gerais,Sacramento
coffee,-46.81249305000,-20.10416459000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.64582638000,-20.10416459000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.56249304000,-20.10416459000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.35415970000,-20.10416459000,Brazil,Minas Gerais,Sao Roque De Minas
coffee,-46.18749302000,-20.10416459000,Brazil,Minas Gerais,Medeiros
coffee,-40.97915942000,-20.10416459000,Brazil,Espirito Santo,Afonso Claudio
coffee,-40.85415941000,-20.10416459000,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,32.56251109000,-20.10416459000,Zimbabwe,Manicaland,Chipinge
coffee,32.68751109000,-20.10416459000,Zimbabwe,Manicaland,Chipinge
coffee,-42.18749281000,-20.06249792000,Brazil,Minas Gerais,Manhuacu
coffee,-40.81249274000,-20.06249792000,Brazil,Espirito Santo,Santa Maria De Jetiba
coffee,-47.02082640000,-20.02083125000,Brazil,Minas Gerais,Sacramento
coffee,-46.77082638000,-20.02083125000,Brazil,Minas Gerais,Tapira
coffee,-42.10415947000,-20.02083125000,Brazil,Minas Gerais,Simonesia
coffee,32.77084443000,-20.02083125000,Zimbabwe,Manicaland,Chimanimani
coffee,-46.72915972000,-19.97916458000,Brazil,Minas Gerais,Tapira
coffee,32.85417777000,-19.97916458000,Zimbabwe,Manicaland,Chimanimani
coffee,-40.64582607000,-19.93749791000,Brazil,Espirito Santo,Santa Teresa
coffee,-46.18749302000,-19.85416457000,Brazil,Minas Gerais,Tapirai
coffee,-41.93749280000,-19.85416457000,Brazil,Minas Gerais,Caratinga
coffee,-47.14582640000,-19.81249790000,Brazil,Minas Gerais,Sacramento
coffee,-42.06249281000,-19.81249790000,Brazil,Minas Gerais,Caratinga
coffee,32.93751111000,-19.81249790000,Zimbabwe,Manicaland,Chimanimani
coffee,-46.64582638000,-19.77083124000,Brazil,Minas Gerais,Ibia
coffee,-46.31249303000,-19.77083124000,Brazil,Minas Gerais,Pratinha
coffee,32.97917778000,-19.77083124000,Zimbabwe,Manicaland,Chimanimani
coffee,-46.64582638000,-19.72916457000,Brazil,Minas Gerais,Ibia
coffee,-46.31249303000,-19.72916457000,Brazil,Minas Gerais,Pratinha
coffee,-46.22915969000,-19.72916457000,Brazil,Minas Gerais,Campos Altos
coffee,32.89584444000,-19.72916457000,Zimbabwe,Manicaland,Chimanimani
coffee,-47.22915974000,-19.68749790000,Brazil,Minas Gerais,Sacramento
coffee,-46.85415972000,-19.68749790000,Brazil,Minas Gerais,Araxa
coffee,-46.77082638000,-19.68749790000,Brazil,Minas Gerais,Ibia
coffee,-46.31249303000,-19.68749790000,Brazil,Minas Gerais,Pratinha
coffee,-46.18749302000,-19.68749790000,Brazil,Minas Gerais,Campos Altos
coffee,-47.35415975000,-19.64583123000,Brazil,Minas Gerais,Perdizes
coffee,-47.10415974000,-19.64583123000,Brazil,Minas Gerais,Araxa
coffee,-47.06249307000,-19.64583123000,Brazil,Minas Gerais,Araxa
coffee,-46.43749303000,-19.64583123000,Brazil,Minas Gerais,Ibia
coffee,-46.35415970000,-19.64583123000,Brazil,Minas Gerais,Pratinha
coffee,-46.14582635000,-19.64583123000,Brazil,Minas Gerais,Campos Altos
coffee,-47.39582642000,-19.60416456000,Brazil,Minas Gerais,Perdizes
coffee,-46.85415972000,-19.60416456000,Brazil,Minas Gerais,Araxa
coffee,-47.02082640000,-19.56249789000,Brazil,Minas Gerais,Araxa
coffee,-46.89582639000,-19.56249789000,Brazil,Minas Gerais,Araxa
coffee,-47.60415976000,-19.52083122000,Brazil,Minas Gerais,Sacramento
coffee,-41.93749280000,-19.47916455000,Brazil,Minas Gerais,Inhapim
coffee,-47.22915974000,-19.43749788000,Brazil,Minas Gerais,Perdizes
coffee,-47.14582640000,-19.43749788000,Brazil,Minas Gerais,Perdizes
coffee,-46.43749303000,-19.43749788000,Brazil,Minas Gerais,Ibia
coffee,-46.64582638000,-19.39583122000,Brazil,Minas Gerais,Ibia
coffee,-45.97915968000,-19.39583122000,Brazil,Minas Gerais,Sao Gotardo
coffee,-46.77082638000,-19.35416455000,Brazil,Minas Gerais,Ibia
coffee,-46.06249301000,-19.35416455000,Brazil,Minas Gerais,Sao Gotardo
coffee,-47.02082640000,-19.31249788000,Brazil,Minas Gerais,Perdizes
coffee,-41.60415945000,-19.31249788000,Brazil,Minas Gerais,Alvarenga
coffee,-47.81249311000,-19.27083121000,Brazil,Minas Gerais,Uberaba
coffee,-46.81249305000,-19.27083121000,Brazil,Minas Gerais,Serra Do Salitre
coffee,-46.22915969000,-19.27083121000,Brazil,Minas Gerais,Rio Paranaiba
coffee,-46.18749302000,-19.27083121000,Brazil,Minas Gerais,Rio Paranaiba
coffee,32.81251110000,-19.27083121000,Zimbabwe,Manicaland,Mutare
coffee,-48.02082645000,-19.22916454000,Brazil,Minas Gerais,Uberlandia
coffee,-48.02082645000,-19.18749787000,Brazil,Minas Gerais,Uberlandia
coffee,-47.72915977000,-19.18749787000,Brazil,Minas Gerais,Nova Ponte
coffee,-47.43749309000,-19.18749787000,Brazil,Minas Gerais,Pedrinopolis
coffee,-46.85415972000,-19.18749787000,Brazil,Minas Gerais,Serra Do Salitre
coffee,-46.52082637000,-19.18749787000,Brazil,Minas Gerais,Rio Paranaiba
coffee,-46.35415970000,-19.18749787000,Brazil,Minas Gerais,Rio Paranaiba
coffee,-48.18749313000,-19.10416453000,Brazil,Minas Gerais,Uberlandia
coffee,-47.47915976000,-19.10416453000,Brazil,Minas Gerais,Irai De Minas
coffee,-46.97915973000,-19.10416453000,Brazil,Minas Gerais,Patrocinio
coffee,-46.68749305000,-19.10416453000,Brazil,Minas Gerais,Serra Do Salitre
coffee,-46.52082637000,-19.10416453000,Brazil,Minas Gerais,Serra Do Salitre
coffee,32.60417776000,-19.10416453000,Zimbabwe,Manicaland,Mutare
coffee,32.81251110000,-19.10416453000,Zimbabwe,Manicaland,Mutare
coffee,32.72917776000,-19.06249787000,Zimbabwe,Manicaland,Mutare
coffee,32.77084443000,-19.06249787000,Zimbabwe,Manicaland,Mutare
coffee,-47.56249309000,-19.06249786000,Brazil,Minas Gerais,Irai De Minas
coffee,-48.22915979000,-18.97916453000,Brazil,Minas Gerais,Uberlandia
coffee,-47.52082642000,-18.97916453000,Brazil,Minas Gerais,Romaria
coffee,-47.43749309000,-18.97916453000,Brazil,Minas Gerais,Irai De Minas
coffee,-47.06249307000,-18.97916453000,Brazil,Minas Gerais,Patrocinio
coffee,-46.97915973000,-18.97916453000,Brazil,Minas Gerais,Patrocinio
coffee,-46.43749303000,-18.93749786000,Brazil,Minas Gerais,Carmo Do Paranaiba
coffee,-47.93749311000,-18.89583119000,Brazil,Minas Gerais,Indianopolis
coffee,-47.47915976000,-18.89583119000,Brazil,Minas Gerais,Romaria
coffee,-47.14582640000,-18.89583119000,Brazil,Minas Gerais,Patrocinio
coffee,-47.06249307000,-18.89583119000,Brazil,Minas Gerais,Patrocinio
coffee,-47.02082640000,-18.89583119000,Brazil,Minas Gerais,Patrocinio
coffee,-48.31249313000,-18.85416452000,Brazil,Minas Gerais,Uberlandia
coffee,-47.77082644000,-18.85416452000,Brazil,Minas Gerais,Indianopolis
coffee,-46.47915970000,-18.85416452000,Brazil,Minas Gerais,Lagoa Formosa
coffee,-46.02082635000,-18.85416452000,Brazil,Minas Gerais,Carmo Do Paranaiba
coffee,33.02084444000,-18.85416452000,Mozambique,Manica,Manica
coffee,-48.35415980000,-18.81249785000,Brazil,Minas Gerais,Uberlandia
coffee,-47.97915978000,-18.81249785000,Brazil,Minas Gerais,Araguari
coffee,-47.39582642000,-18.81249785000,Brazil,Minas Gerais,Monte Carmelo
coffee,-46.72915972000,-18.81249785000,Brazil,Minas Gerais,Guimarania
coffee,-47.64582643000,-18.77083118000,Brazil,Minas Gerais,Estrela Do Sul
coffee,-46.93749306000,-18.77083118000,Brazil,Minas Gerais,Patrocinio
coffee,-46.10415968000,-18.77083118000,Brazil,Minas Gerais,Lagoa Formosa
coffee,-48.39582647000,-18.72916451000,Brazil,Minas Gerais,Uberlandia
coffee,-48.10415979000,-18.72916451000,Brazil,Minas Gerais,Araguari
coffee,-47.43749309000,-18.72916451000,Brazil,Minas Gerais,Monte Carmelo
coffee,-47.06249307000,-18.72916451000,Brazil,Minas Gerais,Patrocinio
coffee,-46.85415972000,-18.72916451000,Brazil,Minas Gerais,Guimarania
coffee,-46.56249304000,-18.72916451000,Brazil,Minas Gerais,Patos De Minas
coffee,-46.52082637000,-18.72916451000,Brazil,Minas Gerais,Lagoa Formosa
coffee,-46.35415970000,-18.72916451000,Brazil,Minas Gerais,Lagoa Formosa
coffee,-48.18749313000,-18.68749785000,Brazil,Minas Gerais,Araguari
coffee,-48.06249312000,-18.68749785000,Brazil,Minas Gerais,Araguari
coffee,-47.93749311000,-18.68749785000,Brazil,Minas Gerais,Araguari
coffee,-47.60415976000,-18.68749785000,Brazil,Minas Gerais,Estrela Do Sul
coffee,-47.06249307000,-18.68749785000,Brazil,Minas Gerais,Coromandel
coffee,-46.43749303000,-18.68749785000,Brazil,Minas Gerais,Lagoa Formosa
coffee,-48.06249312000,-18.64583118000,Brazil,Minas Gerais,Araguari
coffee,-47.31249308000,-18.64583118000,Brazil,Minas Gerais,Coromandel
coffee,-47.27082641000,-18.64583118000,Brazil,Minas Gerais,Coromandel
coffee,-46.39582637000,-18.64583118000,Brazil,Minas Gerais,Lagoa Formosa
coffee,-46.18749302000,-18.64583118000,Brazil,Minas Gerais,Patos De Minas
coffee,32.89584444000,-18.64583118000,Zimbabwe,Manicaland,Mutasa
coffee,32.97917778000,-18.64583118000,Mozambique,Manica,Manica
coffee,-48.81249316000,-18.60416451000,Brazil,Minas Gerais,Tupaciguara
coffee,-48.18749313000,-18.60416451000,Brazil,Minas Gerais,Araguari
coffee,-47.27082641000,-18.60416451000,Brazil,Minas Gerais,Coromandel
coffee,-46.43749303000,-18.60416451000,Brazil,Minas Gerais,Patos De Minas
coffee,-46.31249303000,-18.60416451000,Brazil,Minas Gerais,Patos De Minas
coffee,32.85417777000,-18.60416451000,Zimbabwe,Manicaland,Mutasa
coffee,-48.85415983000,-18.56249784000,Brazil,Minas Gerais,Tupaciguara
coffee,-48.22915979000,-18.56249784000,Brazil,Minas Gerais,Araguari
coffee,32.56251109000,-18.56249784000,Zimbabwe,Manicaland,Mutasa
coffee,32.89584444000,-18.56249784000,Mozambique,Manica,Manica
coffee,32.97917778000,-18.56249784000,Mozambique,Manica,Manica
coffee,-48.89582650000,-18.52083117000,Brazil,Minas Gerais,Tupaciguara
coffee,-48.18749313000,-18.52083117000,Brazil,Minas Gerais,Araguari
coffee,-47.22915974000,-18.52083117000,Brazil,Minas Gerais,Coromandel
coffee,-46.10415968000,-18.52083117000,Brazil,Minas Gerais,Varjao De Minas
coffee,33.02084444000,-18.52083117000,Mozambique,Manica,Manica
coffee,-46.27082636000,-18.47916450000,Brazil,Minas Gerais,Presidente Olegario
coffee,32.81251110000,-18.47916450000,Zimbabwe,Manicaland,Mutasa
coffee,-46.56249304000,-18.43749783000,Brazil,Minas Gerais,Patos De Minas
coffee,-46.52082637000,-18.43749783000,Brazil,Minas Gerais,Presidente Olegario
coffee,-46.27082636000,-18.43749783000,Brazil,Minas Gerais,Presidente Olegario
coffee,32.81251110000,-18.43749783000,Zimbabwe,Manicaland,Nyanga
coffee,-46.72915972000,-18.39583116000,Brazil,Minas Gerais,Patos De Minas
coffee,-46.68749305000,-18.39583116000,Brazil,Minas Gerais,Patos De Minas
coffee,32.85417777000,-18.39583116000,Zimbabwe,Manicaland,Nyanga
coffee,32.97917778000,-18.39583116000,Zimbabwe,Manicaland,Mutasa
coffee,32.93751111000,-18.35416450000,Zimbabwe,Manicaland,Mutasa
coffee,33.06251111000,-18.35416450000,Mozambique,Manica,Manica
